workbook,sheet,cell,formula,cached_or_converted_value
14nov.xls,toll,F158,=RAND(),0.817897949666015
14nov.xls,toll,G158,=7.75+F158*10,15.9289794966601
14nov.xls,toll,H158,"=LOGINV(F158,2.64,1.139)",39.389908659269
14nov.xls,toll,J158,=-LN(RAND())/B158,1.25385155539025
14nov.xls,toll,K158,=K157+J158,1495.68389815199
14nov.xls,toll,L158,=(1/$J$4)*(1+AB157),10
14nov.xls,toll,M158,"=L158+MAX(K158,Y$10:Y157)",1576.04055084069
14nov.xls,toll,N158,=K158,1495.68389815199
14nov.xls,toll,O158,=M158-K158,80.3566526886946
14nov.xls,toll,P158,=N158-K158,0
14nov.xls,toll,Q158,"=A158-MATCH(K158,$M$9:M157,1)",8
14nov.xls,toll,R158,=-G158*(O158/3600),-0.355555409194016
14nov.xls,toll,S158,=-1*I158-(H158*(P158/3600)),-19.5
14nov.xls,toll,T158,=-H158*(O158/3600),-0.879233669325635
14nov.xls,toll,U158,=T158-S158,18.6207663306744
14nov.xls,toll,V158,=1/(1+EXP(U158)),8.18660676893125e-09
14nov.xls,toll,W158,=RAND(),0.376786824079541
14nov.xls,toll,X158,"=IF(W158<V158,1,0)",0
14nov.xls,toll,Y158,=(M158*(1-X158)+N158*X158)*D158+M158*E158,1576.04055084069
14nov.xls,toll,Z158,=((1-X158)*O158+X158*P158)*D158+E158*O158,80.3566526886946
14nov.xls,toll,AA158,"=IF(D158*X158>0,AA157,Q158)",8
14nov.xls,toll,AB158,=(X158*D158),0
14nov.xls,toll,AC158,=SUM(AB$10:AB157)/K158,0
14nov.xls,toll,AD158,=R158*E158+D158*(X158*S158+(1-X158)*T158),-0.879233669325635
14nov.xls,toll,AE158,=Z158,80.3566526886946
14nov.xls,toll,AF158,=E158*O158,0
14nov.xls,toll,AG158,=((1-X158)*O158+X158*P158)*D158,80.3566526886946
14nov.xls,toll,AH158,=D158*(LN(EXP(S158)+EXP(T158))),-0.879233661139028
14nov.xls,toll,AJ158,=$J$5,10
14nov.xls,toll,AK158,"=AJ158+MAX(K158,AK$10:AK157)",1576.04055084069
14nov.xls,toll,AL158,=AK158-K158,80.3566526886946
14nov.xls,toll,AM158,=-G158*AL158/3600,-0.355555409194016
14nov.xls,toll,AN158,=-H158*AL158/3600,-0.879233669325635
14nov.xls,toll,AO158,=AM158*E158+AN158*D158,-0.879233669325635
14nov.xls,toll,AP158,=AL158*D158,80.3566526886946
14nov.xls,toll,AR158,=AN158*D158,-0.879233669325635
14nov.xls,toll,AS158,=AH158-AR158,8.18660683687966e-09
14nov.xls,toll,A159,=A158+1,150
14nov.xls,toll,B159,"=IF(A159<$N$4/3,0.1,(IF(A159>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C159,=RAND(),0.896068351278225
14nov.xls,toll,D159,"=IF((C159>$M$2),1,0)",0
14nov.xls,toll,E159,=1-D159,1
14nov.xls,toll,F159,=RAND(),0.995966215215395
14nov.xls,toll,G159,=7.75+F159*10,17.709662152154
14nov.xls,toll,H159,"=LOGINV(F159,2.64,1.139)",286.423530450943
14nov.xls,toll,J159,=-LN(RAND())/B159,29.0202472683195
14nov.xls,toll,K159,=K158+J159,1524.70414542031
14nov.xls,toll,L159,=(1/$J$4)*(1+AB158),10
14nov.xls,toll,M159,"=L159+MAX(K159,Y$10:Y158)",1586.04055084069
14nov.xls,toll,N159,=K159,1524.70414542031
14nov.xls,toll,O159,=M159-K159,61.3364054203751
14nov.xls,toll,P159,=N159-K159,0
14nov.xls,toll,Q159,"=A159-MATCH(K159,$M$9:M158,1)",6
14nov.xls,toll,R159,=-G159*(O159/3600),-0.301735282672885
14nov.xls,toll,S159,=-1*I159-(H159*(P159/3600)),-19.5
14nov.xls,toll,T159,=-H159*(O159/3600),-4.88005271824283
14nov.xls,toll,U159,=T159-S159,14.6199472817572
14nov.xls,toll,V159,=1/(1+EXP(U159)),4.47339631377402e-07
14nov.xls,toll,W159,=RAND(),0.377107906606272
14nov.xls,toll,X159,"=IF(W159<V159,1,0)",0
14nov.xls,toll,Y159,=(M159*(1-X159)+N159*X159)*D159+M159*E159,1586.04055084069
14nov.xls,toll,Z159,=((1-X159)*O159+X159*P159)*D159+E159*O159,61.3364054203751
14nov.xls,toll,AA159,"=IF(D159*X159>0,AA158,Q159)",6
14nov.xls,toll,AB159,=(X159*D159),0
14nov.xls,toll,AC159,=SUM(AB$10:AB158)/K159,0
14nov.xls,toll,AD159,=R159*E159+D159*(X159*S159+(1-X159)*T159),-0.301735282672885
14nov.xls,toll,AE159,=Z159,61.3364054203751
14nov.xls,toll,AF159,=E159*O159,61.3364054203751
14nov.xls,toll,AG159,=((1-X159)*O159+X159*P159)*D159,0
14nov.xls,toll,AH159,=D159*(LN(EXP(S159)+EXP(T159))),0
14nov.xls,toll,AJ159,=$J$5,10
14nov.xls,toll,AK159,"=AJ159+MAX(K159,AK$10:AK158)",1586.04055084069
14nov.xls,toll,AL159,=AK159-K159,61.3364054203751
14nov.xls,toll,AM159,=-G159*AL159/3600,-0.301735282672885
14nov.xls,toll,AN159,=-H159*AL159/3600,-4.88005271824283
14nov.xls,toll,AO159,=AM159*E159+AN159*D159,-0.301735282672885
14nov.xls,toll,AP159,=AL159*D159,0
14nov.xls,toll,AR159,=AN159*D159,0
14nov.xls,toll,AS159,=AH159-AR159,0
14nov.xls,toll,A160,=A159+1,151
14nov.xls,toll,B160,"=IF(A160<$N$4/3,0.1,(IF(A160>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C160,=RAND(),0.392927898769734
14nov.xls,toll,D160,"=IF((C160>$M$2),1,0)",0
14nov.xls,toll,E160,=1-D160,1
14nov.xls,toll,F160,=RAND(),0.372517285885321
14nov.xls,toll,G160,=7.75+F160*10,11.4751728588532
14nov.xls,toll,H160,"=LOGINV(F160,2.64,1.139)",9.67557355314309
14nov.xls,toll,J160,=-LN(RAND())/B160,3.10187465910562
14nov.xls,toll,K160,=K159+J160,1527.80602007942
14nov.xls,toll,L160,=(1/$J$4)*(1+AB159),10
14nov.xls,toll,M160,"=L160+MAX(K160,Y$10:Y159)",1596.04055084069
14nov.xls,toll,N160,=K160,1527.80602007942
14nov.xls,toll,O160,=M160-K160,68.2345307612695
14nov.xls,toll,P160,=N160-K160,0
14nov.xls,toll,Q160,"=A160-MATCH(K160,$M$9:M159,1)",6
14nov.xls,toll,R160,=-G160*(O160/3600),-0.217500843174529
14nov.xls,toll,S160,=-1*I160-(H160*(P160/3600)),-19.5
14nov.xls,toll,T160,=-H160*(O160/3600),-0.183391172568019
14nov.xls,toll,U160,=T160-S160,19.316608827432
14nov.xls,toll,V160,=1/(1+EXP(U160)),4.08228550932791e-09
14nov.xls,toll,W160,=RAND(),0.87410983459652
14nov.xls,toll,X160,"=IF(W160<V160,1,0)",0
14nov.xls,toll,Y160,=(M160*(1-X160)+N160*X160)*D160+M160*E160,1596.04055084069
14nov.xls,toll,Z160,=((1-X160)*O160+X160*P160)*D160+E160*O160,68.2345307612695
14nov.xls,toll,AA160,"=IF(D160*X160>0,AA159,Q160)",6
14nov.xls,toll,AB160,=(X160*D160),0
14nov.xls,toll,AC160,=SUM(AB$10:AB159)/K160,0
14nov.xls,toll,AD160,=R160*E160+D160*(X160*S160+(1-X160)*T160),-0.217500843174529
14nov.xls,toll,AE160,=Z160,68.2345307612695
14nov.xls,toll,AF160,=E160*O160,68.2345307612695
14nov.xls,toll,AG160,=((1-X160)*O160+X160*P160)*D160,0
14nov.xls,toll,AH160,=D160*(LN(EXP(S160)+EXP(T160))),0
14nov.xls,toll,AJ160,=$J$5,10
14nov.xls,toll,AK160,"=AJ160+MAX(K160,AK$10:AK159)",1596.04055084069
14nov.xls,toll,AL160,=AK160-K160,68.2345307612695
14nov.xls,toll,AM160,=-G160*AL160/3600,-0.217500843174529
14nov.xls,toll,AN160,=-H160*AL160/3600,-0.183391172568019
14nov.xls,toll,AO160,=AM160*E160+AN160*D160,-0.217500843174529
14nov.xls,toll,AP160,=AL160*D160,0
14nov.xls,toll,AR160,=AN160*D160,0
14nov.xls,toll,AS160,=AH160-AR160,0
14nov.xls,toll,A161,=A160+1,152
14nov.xls,toll,B161,"=IF(A161<$N$4/3,0.1,(IF(A161>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C161,=RAND(),0.512605033944966
14nov.xls,toll,D161,"=IF((C161>$M$2),1,0)",0
14nov.xls,toll,E161,=1-D161,1
14nov.xls,toll,F161,=RAND(),0.179274661469631
14nov.xls,toll,G161,=7.75+F161*10,9.54274661469631
14nov.xls,toll,H161,"=LOGINV(F161,2.64,1.139)",4.92461792662716
14nov.xls,toll,J161,=-LN(RAND())/B161,36.9004450999023
14nov.xls,toll,K161,=K160+J161,1564.70646517932
14nov.xls,toll,L161,=(1/$J$4)*(1+AB160),10
14nov.xls,toll,M161,"=L161+MAX(K161,Y$10:Y160)",1606.04055084069
14nov.xls,toll,N161,=K161,1564.70646517932
14nov.xls,toll,O161,=M161-K161,41.3340856613672
14nov.xls,toll,P161,=N161-K161,0
14nov.xls,toll,Q161,"=A161-MATCH(K161,$M$9:M160,1)",4
14nov.xls,toll,R161,=-G161*(O161/3600),-0.109566862782383
14nov.xls,toll,S161,=-1*I161-(H161*(P161/3600)),-19.5
14nov.xls,toll,T161,=-H161*(O161/3600),-0.0565429386746421
14nov.xls,toll,U161,=T161-S161,19.4434570613254
14nov.xls,toll,V161,=1/(1+EXP(U161)),3.59595201319514e-09
14nov.xls,toll,W161,=RAND(),0.669691246645313
14nov.xls,toll,X161,"=IF(W161<V161,1,0)",0
14nov.xls,toll,Y161,=(M161*(1-X161)+N161*X161)*D161+M161*E161,1606.04055084069
14nov.xls,toll,Z161,=((1-X161)*O161+X161*P161)*D161+E161*O161,41.3340856613672
14nov.xls,toll,AA161,"=IF(D161*X161>0,AA160,Q161)",4
14nov.xls,toll,AB161,=(X161*D161),0
14nov.xls,toll,AC161,=SUM(AB$10:AB160)/K161,0
14nov.xls,toll,AD161,=R161*E161+D161*(X161*S161+(1-X161)*T161),-0.109566862782383
14nov.xls,toll,AE161,=Z161,41.3340856613672
14nov.xls,toll,AF161,=E161*O161,41.3340856613672
14nov.xls,toll,AG161,=((1-X161)*O161+X161*P161)*D161,0
14nov.xls,toll,AH161,=D161*(LN(EXP(S161)+EXP(T161))),0
14nov.xls,toll,AJ161,=$J$5,10
14nov.xls,toll,AK161,"=AJ161+MAX(K161,AK$10:AK160)",1606.04055084069
14nov.xls,toll,AL161,=AK161-K161,41.3340856613672
14nov.xls,toll,AM161,=-G161*AL161/3600,-0.109566862782383
14nov.xls,toll,AN161,=-H161*AL161/3600,-0.0565429386746421
14nov.xls,toll,AO161,=AM161*E161+AN161*D161,-0.109566862782383
14nov.xls,toll,AP161,=AL161*D161,0
14nov.xls,toll,AR161,=AN161*D161,0
14nov.xls,toll,AS161,=AH161-AR161,0
14nov.xls,toll,A162,=A161+1,153
14nov.xls,toll,B162,"=IF(A162<$N$4/3,0.1,(IF(A162>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C162,=RAND(),0.0625329007509488
14nov.xls,toll,D162,"=IF((C162>$M$2),1,0)",0
14nov.xls,toll,E162,=1-D162,1
14nov.xls,toll,F162,=RAND(),0.802288921941537
14nov.xls,toll,G162,=7.75+F162*10,15.7728892194154
14nov.xls,toll,H162,"=LOGINV(F162,2.64,1.139)",36.8903924661646
14nov.xls,toll,J162,=-LN(RAND())/B162,2.10748481102826
14nov.xls,toll,K162,=K161+J162,1566.81394999035
14nov.xls,toll,L162,=(1/$J$4)*(1+AB161),10
14nov.xls,toll,M162,"=L162+MAX(K162,Y$10:Y161)",1616.04055084069
14nov.xls,toll,N162,=K162,1566.81394999035
14nov.xls,toll,O162,=M162-K162,49.2266008503389
14nov.xls,toll,P162,=N162-K162,0
14nov.xls,toll,Q162,"=A162-MATCH(K162,$M$9:M161,1)",4
14nov.xls,toll,R162,=-G162*(O162/3600),-0.215679367183548
14nov.xls,toll,S162,=-1*I162-(H162*(P162/3600)),-19.5
14nov.xls,toll,T162,=-H162*(O162/3600),-0.504441284762287
14nov.xls,toll,U162,=T162-S162,18.9955587152377
14nov.xls,toll,V162,=1/(1+EXP(U162)),5.62773535981476e-09
14nov.xls,toll,W162,=RAND(),0.440502163105425
14nov.xls,toll,X162,"=IF(W162<V162,1,0)",0
14nov.xls,toll,Y162,=(M162*(1-X162)+N162*X162)*D162+M162*E162,1616.04055084069
14nov.xls,toll,Z162,=((1-X162)*O162+X162*P162)*D162+E162*O162,49.2266008503389
14nov.xls,toll,AA162,"=IF(D162*X162>0,AA161,Q162)",4
14nov.xls,toll,AB162,=(X162*D162),0
14nov.xls,toll,AC162,=SUM(AB$10:AB161)/K162,0
14nov.xls,toll,AD162,=R162*E162+D162*(X162*S162+(1-X162)*T162),-0.215679367183548
14nov.xls,toll,AE162,=Z162,49.2266008503389
14nov.xls,toll,AF162,=E162*O162,49.2266008503389
14nov.xls,toll,AG162,=((1-X162)*O162+X162*P162)*D162,0
14nov.xls,toll,AH162,=D162*(LN(EXP(S162)+EXP(T162))),0
14nov.xls,toll,AJ162,=$J$5,10
14nov.xls,toll,AK162,"=AJ162+MAX(K162,AK$10:AK161)",1616.04055084069
14nov.xls,toll,AL162,=AK162-K162,49.2266008503389
14nov.xls,toll,AM162,=-G162*AL162/3600,-0.215679367183548
14nov.xls,toll,AN162,=-H162*AL162/3600,-0.504441284762287
14nov.xls,toll,AO162,=AM162*E162+AN162*D162,-0.215679367183548
14nov.xls,toll,AP162,=AL162*D162,0
14nov.xls,toll,AR162,=AN162*D162,0
14nov.xls,toll,AS162,=AH162-AR162,0
14nov.xls,toll,A163,=A162+1,154
14nov.xls,toll,B163,"=IF(A163<$N$4/3,0.1,(IF(A163>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C163,=RAND(),0.0715331787038201
14nov.xls,toll,D163,"=IF((C163>$M$2),1,0)",0
14nov.xls,toll,E163,=1-D163,1
14nov.xls,toll,F163,=RAND(),0.75113092669227
14nov.xls,toll,G163,=7.75+F163*10,15.2613092669227
14nov.xls,toll,H163,"=LOGINV(F163,2.64,1.139)",30.3350031172973
14nov.xls,toll,J163,=-LN(RAND())/B163,23.705643473317
14nov.xls,toll,K163,=K162+J163,1590.51959346366
14nov.xls,toll,L163,=(1/$J$4)*(1+AB162),10
14nov.xls,toll,M163,"=L163+MAX(K163,Y$10:Y162)",1626.04055084069
14nov.xls,toll,N163,=K163,1590.51959346366
14nov.xls,toll,O163,=M163-K163,35.5209573770219
14nov.xls,toll,P163,=N163-K163,0
14nov.xls,toll,Q163,"=A163-MATCH(K163,$M$9:M162,1)",3
14nov.xls,toll,R163,=-G163*(O163/3600),-0.150582309996642
14nov.xls,toll,S163,=-1*I163-(H163*(P163/3600)),-19.5
14nov.xls,toll,T163,=-H163*(O163/3600),-0.299313431322595
14nov.xls,toll,U163,=T163-S163,19.2006865686774
14nov.xls,toll,V163,=1/(1+EXP(U163)),4.58403339122691e-09
14nov.xls,toll,W163,=RAND(),0.591178992392358
14nov.xls,toll,X163,"=IF(W163<V163,1,0)",0
14nov.xls,toll,Y163,=(M163*(1-X163)+N163*X163)*D163+M163*E163,1626.04055084069
14nov.xls,toll,Z163,=((1-X163)*O163+X163*P163)*D163+E163*O163,35.5209573770219
14nov.xls,toll,AA163,"=IF(D163*X163>0,AA162,Q163)",3
14nov.xls,toll,AB163,=(X163*D163),0
14nov.xls,toll,AC163,=SUM(AB$10:AB162)/K163,0
14nov.xls,toll,AD163,=R163*E163+D163*(X163*S163+(1-X163)*T163),-0.150582309996642
14nov.xls,toll,AE163,=Z163,35.5209573770219
14nov.xls,toll,AF163,=E163*O163,35.5209573770219
14nov.xls,toll,AG163,=((1-X163)*O163+X163*P163)*D163,0
14nov.xls,toll,AH163,=D163*(LN(EXP(S163)+EXP(T163))),0
14nov.xls,toll,AJ163,=$J$5,10
14nov.xls,toll,AK163,"=AJ163+MAX(K163,AK$10:AK162)",1626.04055084069
14nov.xls,toll,AL163,=AK163-K163,35.5209573770219
14nov.xls,toll,AM163,=-G163*AL163/3600,-0.150582309996642
14nov.xls,toll,AN163,=-H163*AL163/3600,-0.299313431322595
14nov.xls,toll,AO163,=AM163*E163+AN163*D163,-0.150582309996642
14nov.xls,toll,AP163,=AL163*D163,0
14nov.xls,toll,AR163,=AN163*D163,0
14nov.xls,toll,AS163,=AH163-AR163,0
14nov.xls,toll,A164,=A163+1,155
14nov.xls,toll,B164,"=IF(A164<$N$4/3,0.1,(IF(A164>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C164,=RAND(),0.395780055335576
14nov.xls,toll,D164,"=IF((C164>$M$2),1,0)",0
14nov.xls,toll,E164,=1-D164,1
14nov.xls,toll,F164,=RAND(),0.726827717070525
14nov.xls,toll,G164,=7.75+F164*10,15.0182771707053
14nov.xls,toll,H164,"=LOGINV(F164,2.64,1.139)",27.8573828266804
14nov.xls,toll,J164,=-LN(RAND())/B164,17.3381997153785
14nov.xls,toll,K164,=K163+J164,1607.85779317904
14nov.xls,toll,L164,=(1/$J$4)*(1+AB163),10
14nov.xls,toll,M164,"=L164+MAX(K164,Y$10:Y163)",1636.04055084069
14nov.xls,toll,N164,=K164,1607.85779317904
14nov.xls,toll,O164,=M164-K164,28.1827576616433
14nov.xls,toll,P164,=N164-K164,0
14nov.xls,toll,Q164,"=A164-MATCH(K164,$M$9:M163,1)",2
14nov.xls,toll,R164,=-G164*(O164/3600),-0.117571240554827
14nov.xls,toll,S164,=-1*I164-(H164*(P164/3600)),-19.5
14nov.xls,toll,T164,=-H164*(O164/3600),-0.218082741469989
14nov.xls,toll,U164,=T164-S164,19.28191725853
14nov.xls,toll,V164,=1/(1+EXP(U164)),4.22639157815426e-09
14nov.xls,toll,W164,=RAND(),0.288938600490804
14nov.xls,toll,X164,"=IF(W164<V164,1,0)",0
14nov.xls,toll,Y164,=(M164*(1-X164)+N164*X164)*D164+M164*E164,1636.04055084069
14nov.xls,toll,Z164,=((1-X164)*O164+X164*P164)*D164+E164*O164,28.1827576616433
14nov.xls,toll,AA164,"=IF(D164*X164>0,AA163,Q164)",2
14nov.xls,toll,AB164,=(X164*D164),0
14nov.xls,toll,AC164,=SUM(AB$10:AB163)/K164,0
14nov.xls,toll,AD164,=R164*E164+D164*(X164*S164+(1-X164)*T164),-0.117571240554827
14nov.xls,toll,AE164,=Z164,28.1827576616433
14nov.xls,toll,AF164,=E164*O164,28.1827576616433
14nov.xls,toll,AG164,=((1-X164)*O164+X164*P164)*D164,0
14nov.xls,toll,AH164,=D164*(LN(EXP(S164)+EXP(T164))),0
14nov.xls,toll,AJ164,=$J$5,10
14nov.xls,toll,AK164,"=AJ164+MAX(K164,AK$10:AK163)",1636.04055084069
14nov.xls,toll,AL164,=AK164-K164,28.1827576616433
14nov.xls,toll,AM164,=-G164*AL164/3600,-0.117571240554827
14nov.xls,toll,AN164,=-H164*AL164/3600,-0.218082741469989
14nov.xls,toll,AO164,=AM164*E164+AN164*D164,-0.117571240554827
14nov.xls,toll,AP164,=AL164*D164,0
14nov.xls,toll,AR164,=AN164*D164,0
14nov.xls,toll,AS164,=AH164-AR164,0
14nov.xls,toll,A165,=A164+1,156
14nov.xls,toll,B165,"=IF(A165<$N$4/3,0.1,(IF(A165>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C165,=RAND(),0.186234945477296
14nov.xls,toll,D165,"=IF((C165>$M$2),1,0)",0
14nov.xls,toll,E165,=1-D165,1
14nov.xls,toll,F165,=RAND(),0.0957690752693359
14nov.xls,toll,G165,=7.75+F165*10,8.70769075269336
14nov.xls,toll,H165,"=LOGINV(F165,2.64,1.139)",3.16583785211838
14nov.xls,toll,J165,=-LN(RAND())/B165,2.65479107895978
14nov.xls,toll,K165,=K164+J165,1610.512584258
14nov.xls,toll,L165,=(1/$J$4)*(1+AB164),10
14nov.xls,toll,M165,"=L165+MAX(K165,Y$10:Y164)",1646.04055084069
14nov.xls,toll,N165,=K165,1610.512584258
14nov.xls,toll,O165,=M165-K165,35.5279665826836
14nov.xls,toll,P165,=N165-K165,0
14nov.xls,toll,Q165,"=A165-MATCH(K165,$M$9:M164,1)",3
14nov.xls,toll,R165,=-G165*(O165/3600),-0.0859351516872312
14nov.xls,toll,S165,=-1*I165-(H165*(P165/3600)),-19.5
14nov.xls,toll,T165,=-H165*(O165/3600),-0.0312432726156268
14nov.xls,toll,U165,=T165-S165,19.4687567273844
14nov.xls,toll,V165,=1/(1+EXP(U165)),3.5061168203126e-09
14nov.xls,toll,W165,=RAND(),0.815813578389368
14nov.xls,toll,X165,"=IF(W165<V165,1,0)",0
14nov.xls,toll,Y165,=(M165*(1-X165)+N165*X165)*D165+M165*E165,1646.04055084069
14nov.xls,toll,Z165,=((1-X165)*O165+X165*P165)*D165+E165*O165,35.5279665826836
14nov.xls,toll,AA165,"=IF(D165*X165>0,AA164,Q165)",3
14nov.xls,toll,AB165,=(X165*D165),0
14nov.xls,toll,AC165,=SUM(AB$10:AB164)/K165,0
14nov.xls,toll,AD165,=R165*E165+D165*(X165*S165+(1-X165)*T165),-0.0859351516872312
14nov.xls,toll,AE165,=Z165,35.5279665826836
14nov.xls,toll,AF165,=E165*O165,35.5279665826836
14nov.xls,toll,AG165,=((1-X165)*O165+X165*P165)*D165,0
14nov.xls,toll,AH165,=D165*(LN(EXP(S165)+EXP(T165))),0
14nov.xls,toll,AJ165,=$J$5,10
14nov.xls,toll,AK165,"=AJ165+MAX(K165,AK$10:AK164)",1646.04055084069
14nov.xls,toll,AL165,=AK165-K165,35.5279665826836
14nov.xls,toll,AM165,=-G165*AL165/3600,-0.0859351516872312
14nov.xls,toll,AN165,=-H165*AL165/3600,-0.0312432726156268
14nov.xls,toll,AO165,=AM165*E165+AN165*D165,-0.0859351516872312
14nov.xls,toll,AP165,=AL165*D165,0
14nov.xls,toll,AR165,=AN165*D165,0
14nov.xls,toll,AS165,=AH165-AR165,0
14nov.xls,toll,A166,=A165+1,157
14nov.xls,toll,B166,"=IF(A166<$N$4/3,0.1,(IF(A166>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C166,=RAND(),0.896419206023003
14nov.xls,toll,D166,"=IF((C166>$M$2),1,0)",0
14nov.xls,toll,E166,=1-D166,1
14nov.xls,toll,F166,=RAND(),0.0631973533611872
14nov.xls,toll,G166,=7.75+F166*10,8.38197353361187
14nov.xls,toll,H166,"=LOGINV(F166,2.64,1.139)",2.4573099951674
14nov.xls,toll,J166,=-LN(RAND())/B166,20.7749685359547
14nov.xls,toll,K166,=K165+J166,1631.28755279396
14nov.xls,toll,L166,=(1/$J$4)*(1+AB165),10
14nov.xls,toll,M166,"=L166+MAX(K166,Y$10:Y165)",1656.04055084069
14nov.xls,toll,N166,=K166,1631.28755279396
14nov.xls,toll,O166,=M166-K166,24.7529980467289
14nov.xls,toll,P166,=N166-K166,0
14nov.xls,toll,Q166,"=A166-MATCH(K166,$M$9:M165,1)",2
14nov.xls,toll,R166,=-G166*(O166/3600),-0.0576330484736744
14nov.xls,toll,S166,=-1*I166-(H166*(P166/3600)),-19.5
14nov.xls,toll,T166,=-H166*(O166/3600),-0.0168960526418294
14nov.xls,toll,U166,=T166-S166,19.4831039473582
14nov.xls,toll,V166,=1/(1+EXP(U166)),3.45617292594369e-09
14nov.xls,toll,W166,=RAND(),0.585796729704655
14nov.xls,toll,X166,"=IF(W166<V166,1,0)",0
14nov.xls,toll,Y166,=(M166*(1-X166)+N166*X166)*D166+M166*E166,1656.04055084069
14nov.xls,toll,Z166,=((1-X166)*O166+X166*P166)*D166+E166*O166,24.7529980467289
14nov.xls,toll,AA166,"=IF(D166*X166>0,AA165,Q166)",2
14nov.xls,toll,AB166,=(X166*D166),0
14nov.xls,toll,AC166,=SUM(AB$10:AB165)/K166,0
14nov.xls,toll,AD166,=R166*E166+D166*(X166*S166+(1-X166)*T166),-0.0576330484736744
14nov.xls,toll,AE166,=Z166,24.7529980467289
14nov.xls,toll,AF166,=E166*O166,24.7529980467289
14nov.xls,toll,AG166,=((1-X166)*O166+X166*P166)*D166,0
14nov.xls,toll,AH166,=D166*(LN(EXP(S166)+EXP(T166))),0
14nov.xls,toll,AJ166,=$J$5,10
14nov.xls,toll,AK166,"=AJ166+MAX(K166,AK$10:AK165)",1656.04055084069
14nov.xls,toll,AL166,=AK166-K166,24.7529980467289
14nov.xls,toll,AM166,=-G166*AL166/3600,-0.0576330484736744
14nov.xls,toll,AN166,=-H166*AL166/3600,-0.0168960526418294
14nov.xls,toll,AO166,=AM166*E166+AN166*D166,-0.0576330484736744
14nov.xls,toll,AP166,=AL166*D166,0
14nov.xls,toll,AR166,=AN166*D166,0
14nov.xls,toll,AS166,=AH166-AR166,0
14nov.xls,toll,A167,=A166+1,158
14nov.xls,toll,B167,"=IF(A167<$N$4/3,0.1,(IF(A167>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C167,=RAND(),0.464639453725788
14nov.xls,toll,D167,"=IF((C167>$M$2),1,0)",0
14nov.xls,toll,E167,=1-D167,1
14nov.xls,toll,F167,=RAND(),0.314633441423027
14nov.xls,toll,G167,=7.75+F167*10,10.8963344142303
14nov.xls,toll,H167,"=LOGINV(F167,2.64,1.139)",8.08602713348642
14nov.xls,toll,J167,=-LN(RAND())/B167,1.90485991663268
14nov.xls,toll,K167,=K166+J167,1633.19241271059
14nov.xls,toll,L167,=(1/$J$4)*(1+AB166),10
14nov.xls,toll,M167,"=L167+MAX(K167,Y$10:Y166)",1666.04055084069
14nov.xls,toll,N167,=K167,1633.19241271059
14nov.xls,toll,O167,=M167-K167,32.8481381300962
14nov.xls,toll,P167,=N167-K167,0
14nov.xls,toll,Q167,"=A167-MATCH(K167,$M$9:M166,1)",3
14nov.xls,toll,R167,=-G167*(O167/3600),-0.0994234160973215
14nov.xls,toll,S167,=-1*I167-(H167*(P167/3600)),-19.5
14nov.xls,toll,T167,=-H167*(O167/3600),-0.0737808156123522
14nov.xls,toll,U167,=T167-S167,19.4262191843876
14nov.xls,toll,V167,=1/(1+EXP(U167)),3.65847593285035e-09
14nov.xls,toll,W167,=RAND(),0.167075581720898
14nov.xls,toll,X167,"=IF(W167<V167,1,0)",0
14nov.xls,toll,Y167,=(M167*(1-X167)+N167*X167)*D167+M167*E167,1666.04055084069
14nov.xls,toll,Z167,=((1-X167)*O167+X167*P167)*D167+E167*O167,32.8481381300962
14nov.xls,toll,AA167,"=IF(D167*X167>0,AA166,Q167)",3
14nov.xls,toll,AB167,=(X167*D167),0
14nov.xls,toll,AC167,=SUM(AB$10:AB166)/K167,0
14nov.xls,toll,AD167,=R167*E167+D167*(X167*S167+(1-X167)*T167),-0.0994234160973215
14nov.xls,toll,AE167,=Z167,32.8481381300962
14nov.xls,toll,AF167,=E167*O167,32.8481381300962
14nov.xls,toll,AG167,=((1-X167)*O167+X167*P167)*D167,0
14nov.xls,toll,AH167,=D167*(LN(EXP(S167)+EXP(T167))),0
14nov.xls,toll,AJ167,=$J$5,10
14nov.xls,toll,AK167,"=AJ167+MAX(K167,AK$10:AK166)",1666.04055084069
14nov.xls,toll,AL167,=AK167-K167,32.8481381300962
14nov.xls,toll,AM167,=-G167*AL167/3600,-0.0994234160973214
14nov.xls,toll,AN167,=-H167*AL167/3600,-0.0737808156123522
14nov.xls,toll,AO167,=AM167*E167+AN167*D167,-0.0994234160973214
14nov.xls,toll,AP167,=AL167*D167,0
14nov.xls,toll,AR167,=AN167*D167,0
14nov.xls,toll,AS167,=AH167-AR167,0
14nov.xls,toll,A168,=A167+1,159
